rad_haplotyper -v BMA.recode.vcf -r reference.fasta -x 35 -d 10 -z 3 -m .25 -g BMA.gen -p popmap
Locus	Sites	Haplotypes	Inds_Haplotyped	Total_Inds	Prop_Haplotyped	Status	Poss_Paralog	Low_Cov/Geno_Err	Miss_Geno	Comment
dDocent_Contig_20339	4	5	370	384	0.964	PASSED	0	0	14	
dDocent_Contig_20345	10	3	4	384	0.010	FILTERED	0	369	11	Missing data
dDocent_Contig_20349	3	4	362	384	0.943	PASSED	1	7	14	
dDocent_Contig_20365	3	4	351	384	0.914	PASSED	0	0	33	
dDocent_Contig_20368	2	3	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_20370	4	5	367	384	0.956	PASSED	0	0	17	
dDocent_Contig_20372	3	5	381	384	0.992	PASSED	2	1	0	
dDocent_Contig_20374	2	4	362	384	0.943	PASSED	2	0	20	
dDocent_Contig_20377	2	3	374	384	0.974	PASSED	0	0	10	
dDocent_Contig_20378	4	5	369	384	0.961	PASSED	1	10	4	
dDocent_Contig_20381	3	4	377	384	0.982	PASSED	0	0	7	
dDocent_Contig_20386	4	5	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_20395	3	4	359	384	0.935	PASSED	0	0	25	
dDocent_Contig_20396	3	4	348	384	0.906	PASSED	0	26	10	
dDocent_Contig_20405	4	5	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_20407	1	2	378	384	0.984	PASSED	0	0	6	
dDocent_Contig_20413	4	5	351	384	0.914	PASSED	2	0	31	
dDocent_Contig_20424	3	4	58	384	0.151	FILTERED	0	321	5	Missing data
dDocent_Contig_20431	2	3	349	384	0.909	PASSED	0	0	35	
dDocent_Contig_20432	1	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_20434	3	2	3	384	0.008	FILTERED	0	381	0	Missing data
dDocent_Contig_20437	8	15	381	384	0.992	PASSED	2	1	0	
dDocent_Contig_20440	3	5	382	384	0.995	PASSED	1	0	1	
dDocent_Contig_20447	1	2	380	384	0.990	PASSED	0	0	4	
dDocent_Contig_20451	1	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_20455	1	2	369	384	0.961	PASSED	0	0	15	
dDocent_Contig_20456	3	4	382	384	0.995	PASSED	1	0	1	
dDocent_Contig_20459	4	5	368	384	0.958	PASSED	0	0	16	
dDocent_Contig_20462	3	4	381	384	0.992	PASSED	0	0	3	
dDocent_Contig_20466	4	5	376	384	0.979	PASSED	1	0	7	
dDocent_Contig_20476	1	2	383	384	0.997	PASSED	0	0	1	
dDocent_Contig_20477	1	2	380	384	0.990	PASSED	0	0	4	
dDocent_Contig_20484	3	4	374	384	0.974	PASSED	2	0	8	
dDocent_Contig_20486	1	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_20499	4	4	357	384	0.930	PASSED	1	0	26	
dDocent_Contig_205	1	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_20504	3	5	360	384	0.938	PASSED	3	0	21	
dDocent_Contig_20508	2	3	362	384	0.943	PASSED	1	0	21	
dDocent_Contig_20525	2	3	374	384	0.974	PASSED	0	0	10	
dDocent_Contig_20526	4	4	379	384	0.987	PASSED	1	1	3	
dDocent_Contig_20527	1	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_20532	4	6	378	384	0.984	PASSED	4	1	1	
dDocent_Contig_20549	2	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_20550	2	3	348	384	0.906	PASSED	0	36	0	
dDocent_Contig_20554	2	3	374	384	0.974	PASSED	0	1	9	
dDocent_Contig_20557	3	4	380	384	0.990	PASSED	1	0	3	
dDocent_Contig_20565	5	6	375	384	0.977	PASSED	1	0	8	
dDocent_Contig_20570	3	4	383	384	0.997	PASSED	1	0	0	
dDocent_Contig_20579	3	4	383	384	0.997	PASSED	1	0	0	
dDocent_Contig_20585	5	7	377	384	0.982	PASSED	0	1	6	
dDocent_Contig_20593	4	6	357	384	0.930	PASSED	0	1	26	
dDocent_Contig_20596	3	4	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_206	2	3	382	384	0.995	PASSED	0	0	2	
dDocent_Contig_20605	2	3	382	384	0.995	PASSED	0	0	2	
dDocent_Contig_20606	1	2	378	384	0.984	PASSED	0	0	6	
dDocent_Contig_20607	2	3	382	384	0.995	PASSED	0	1	1	
dDocent_Contig_20608	1	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_20609	1	2	366	384	0.953	PASSED	0	0	18	
dDocent_Contig_20616	1	2	370	384	0.964	PASSED	0	0	14	
dDocent_Contig_20622	4	4	362	384	0.943	PASSED	1	0	21	
dDocent_Contig_20628	4	5	368	384	0.958	PASSED	2	0	14	
dDocent_Contig_20630	1	2	383	384	0.997	PASSED	0	0	1	
dDocent_Contig_20631	4	5	382	384	0.995	PASSED	1	0	1	
dDocent_Contig_20633	7	7	352	384	0.917	PASSED	4	1	27	
dDocent_Contig_20647	1	2	369	384	0.961	PASSED	0	0	15	
dDocent_Contig_20651	6	7	379	384	0.987	PASSED	2	1	2	
dDocent_Contig_20652	3	4	373	384	0.971	PASSED	7	2	2	
dDocent_Contig_20668	3	4	374	384	0.974	PASSED	1	1	8	
dDocent_Contig_20672	1	2	382	384	0.995	PASSED	0	0	2	
dDocent_Contig_20676	4	7	382	384	0.995	PASSED	2	0	0	
dDocent_Contig_20680	3	4	367	384	0.956	PASSED	2	7	8	
dDocent_Contig_20683	4	5	362	384	0.943	PASSED	0	0	22	
dDocent_Contig_20699	5	6	359	384	0.935	PASSED	0	0	25	
dDocent_Contig_20706	3	4	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_20709	4	5	382	384	0.995	PASSED	1	0	1	
dDocent_Contig_20711	6	9	378	384	0.984	PASSED	3	3	0	
dDocent_Contig_20712	7	10	375	384	0.977	PASSED	7	1	1	
dDocent_Contig_20716	3	5	359	384	0.935	PASSED	4	7	14	
dDocent_Contig_20718	4	1	2	384	0.005	FILTERED	0	368	14	Missing data
dDocent_Contig_20719	3	5	382	384	0.995	PASSED	1	0	1	
dDocent_Contig_20720	5	8	355	384	0.924	PASSED	4	6	19	
dDocent_Contig_20723	6	8	275	384	0.716	PASSED	1	97	11	
dDocent_Contig_20725	6	6	380	384	0.990	PASSED	2	0	2	
dDocent_Contig_20732	5	6	363	384	0.945	PASSED	1	0	20	
dDocent_Contig_20733	3	6	376	384	0.979	PASSED	1	0	7	
dDocent_Contig_20735	5	7	375	384	0.977	PASSED	2	0	7	
dDocent_Contig_20737	2	4	382	384	0.995	PASSED	1	1	0	
dDocent_Contig_20740	4	6	380	384	0.990	PASSED	0	0	4	
dDocent_Contig_20746	4	6	383	384	0.997	PASSED	1	0	0	
dDocent_Contig_20748	2	3	383	384	0.997	PASSED	1	0	0	
dDocent_Contig_20765	1	2	362	384	0.943	PASSED	0	0	22	
dDocent_Contig_20768	1	2	375	384	0.977	PASSED	0	0	9	
dDocent_Contig_20784	1	2	383	384	0.997	PASSED	0	0	1	
dDocent_Contig_20786	5	5	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_20788	5	5	370	384	0.964	PASSED	1	1	12	
dDocent_Contig_20790	2	3	383	384	0.997	PASSED	0	0	1	
dDocent_Contig_20794	5	4	359	384	0.935	PASSED	22	1	2	
dDocent_Contig_20795	4	6	366	384	0.953	PASSED	4	4	10	
dDocent_Contig_20796	3	4	383	384	0.997	PASSED	0	0	1	
dDocent_Contig_20798	3	3	363	384	0.945	PASSED	1	0	20	
dDocent_Contig_20799	3	3	382	384	0.995	PASSED	0	0	2	
dDocent_Contig_20809	2	3	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_20813	1	2	380	384	0.990	PASSED	0	0	4	
dDocent_Contig_20820	6	7	382	384	0.995	PASSED	0	0	2	
dDocent_Contig_20825	3	4	375	384	0.977	PASSED	0	0	9	
dDocent_Contig_20860	5	6	376	384	0.979	PASSED	3	1	4	
dDocent_Contig_20861	3	4	353	384	0.919	PASSED	2	0	29	
dDocent_Contig_20863	5	9	318	384	0.828	PASSED	7	38	21	
dDocent_Contig_20871	5	7	382	384	0.995	PASSED	1	0	1	
dDocent_Contig_20876	3	5	377	384	0.982	PASSED	3	0	4	
dDocent_Contig_20879	4	5	383	384	0.997	PASSED	1	0	0	
dDocent_Contig_20883	2	4	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_20887	4	6	371	384	0.966	PASSED	1	1	11	
dDocent_Contig_20889	5	6	382	384	0.995	PASSED	2	0	0	
dDocent_Contig_20890	5	7	377	384	0.982	PASSED	5	0	2	
dDocent_Contig_20891	7	9	382	384	0.995	PASSED	1	0	1	
dDocent_Contig_20892	5	6	373	384	0.971	PASSED	2	0	9	
dDocent_Contig_20894	4	6	381	384	0.992	PASSED	2	0	1	
dDocent_Contig_20895	4	8	367	384	0.956	PASSED	1	4	12	
dDocent_Contig_20899	2	4	382	384	0.995	PASSED	2	0	0	
dDocent_Contig_20904	3	6	369	384	0.961	PASSED	7	1	7	
dDocent_Contig_20905	3	5	364	384	0.948	PASSED	2	1	17	
dDocent_Contig_20908	6	8	372	384	0.969	PASSED	2	0	10	
dDocent_Contig_20909	3	5	383	384	0.997	PASSED	1	0	0	
dDocent_Contig_20916	2	4	356	384	0.927	PASSED	7	2	19	
dDocent_Contig_20918	4	6	368	384	0.958	PASSED	2	1	13	
dDocent_Contig_20932	2	3	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_20933	1	2	379	384	0.987	PASSED	0	0	5	
dDocent_Contig_20946	3	5	383	384	0.997	PASSED	0	0	1	
dDocent_Contig_20947	4	4	377	384	0.982	PASSED	1	0	6	
dDocent_Contig_20960	1	2	374	384	0.974	PASSED	0	0	10	
dDocent_Contig_20969	2	4	381	384	0.992	PASSED	1	1	1	
dDocent_Contig_20970	5	6	382	384	0.995	PASSED	1	1	0	
dDocent_Contig_20972	8	7	383	384	0.997	PASSED	0	0	1	
dDocent_Contig_20987	2	4	374	384	0.974	PASSED	1	0	9	
dDocent_Contig_20993	5	6	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_21	4	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_21008	4	5	344	384	0.896	PASSED	2	1	37	
dDocent_Contig_21031	1	2	375	384	0.977	PASSED	0	0	9	
dDocent_Contig_21032	4	5	299	384	0.779	PASSED	0	64	21	
dDocent_Contig_21057	5	9	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_21058	1	2	368	384	0.958	PASSED	0	0	16	
dDocent_Contig_21061	1	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_21064	10	9	368	384	0.958	PASSED	5	0	11	
dDocent_Contig_21065	1	2	380	384	0.990	PASSED	0	0	4	
dDocent_Contig_21071	1	2	380	384	0.990	PASSED	0	0	4	
dDocent_Contig_21072	4	4	373	384	0.971	PASSED	0	0	11	
dDocent_Contig_21073	2	3	381	384	0.992	PASSED	0	0	3	
dDocent_Contig_21076	2	3	372	384	0.969	PASSED	9	1	2	
dDocent_Contig_21078	3	6	382	384	0.995	PASSED	2	0	0	
dDocent_Contig_21083	5	6	382	384	0.995	PASSED	2	0	0	
dDocent_Contig_21103	1	2	359	384	0.935	PASSED	0	0	25	
dDocent_Contig_21116	2	3	370	384	0.964	PASSED	0	0	14	
dDocent_Contig_21118	1	2	365	384	0.951	PASSED	0	0	19	
dDocent_Contig_21131	7	5	356	384	0.927	PASSED	7	2	19	
dDocent_Contig_21136	1	2	364	384	0.948	PASSED	0	0	20	
dDocent_Contig_21142	3	3	372	384	0.969	PASSED	0	0	12	
dDocent_Contig_21145	3	4	359	384	0.935	PASSED	4	1	20	
dDocent_Contig_21152	1	2	363	384	0.945	PASSED	0	0	21	
dDocent_Contig_21155	1	2	371	384	0.966	PASSED	0	0	13	
dDocent_Contig_21168	2	3	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_21171	4	5	374	384	0.974	PASSED	3	0	7	
dDocent_Contig_21175	5	6	382	384	0.995	PASSED	2	0	0	
dDocent_Contig_21177	1	2	380	384	0.990	PASSED	0	0	4	
dDocent_Contig_21178	2	3	381	384	0.992	PASSED	0	0	3	
dDocent_Contig_21180	3	3	272	384	0.708	PASSED	2	109	1	
dDocent_Contig_21185	1	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_21193	4	6	380	384	0.990	PASSED	3	1	0	
dDocent_Contig_21201	3	4	363	384	0.945	PASSED	1	0	20	
dDocent_Contig_21204	1	2	351	384	0.914	PASSED	0	0	33	
dDocent_Contig_21216	1	2	381	384	0.992	PASSED	0	0	3	
dDocent_Contig_21220	4	5	380	384	0.990	PASSED	4	0	0	
dDocent_Contig_21224	1	2	383	384	0.997	PASSED	0	0	1	
dDocent_Contig_21227	4	6	373	384	0.971	PASSED	5	0	6	
dDocent_Contig_21228	4	5	351	384	0.914	PASSED	3	0	30	
dDocent_Contig_21232	4	4	367	384	0.956	PASSED	2	0	15	
dDocent_Contig_21233	4	5	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_21234	5	7	368	384	0.958	PASSED	1	2	13	
dDocent_Contig_21236	3	5	378	384	0.984	PASSED	2	1	3	
dDocent_Contig_21241	1	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_21242	3	5	378	384	0.984	PASSED	0	1	5	
dDocent_Contig_21247	6	7	370	384	0.964	PASSED	2	1	11	
dDocent_Contig_21251	2	3	373	384	0.971	PASSED	0	1	10	
dDocent_Contig_21255	6	7	381	384	0.992	PASSED	2	0	1	
dDocent_Contig_21261	4	5	363	384	0.945	PASSED	1	5	15	
dDocent_Contig_21268	2	3	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_21272	4	8	370	384	0.964	PASSED	1	0	13	
dDocent_Contig_21278	3	4	375	384	0.977	PASSED	1	0	8	
dDocent_Contig_21279	1	2	373	384	0.971	PASSED	0	0	11	
dDocent_Contig_21286	2	3	379	384	0.987	PASSED	2	0	3	
dDocent_Contig_21288	1	2	367	384	0.956	PASSED	0	0	17	
dDocent_Contig_21293	1	2	363	384	0.945	PASSED	0	0	21	
dDocent_Contig_21294	5	5	380	384	0.990	PASSED	0	1	3	
dDocent_Contig_21295	2	3	379	384	0.987	PASSED	3	2	0	
dDocent_Contig_21296	3	5	379	384	0.987	PASSED	4	0	1	
dDocent_Contig_21304	3	5	363	384	0.945	PASSED	2	1	18	
dDocent_Contig_21310	1	2	383	384	0.997	PASSED	0	0	1	
dDocent_Contig_21313	1	2	376	384	0.979	PASSED	0	0	8	
dDocent_Contig_21315	1	2	381	384	0.992	PASSED	0	0	3	
dDocent_Contig_21338	1	2	383	384	0.997	PASSED	0	0	1	
dDocent_Contig_21341	3	4	382	384	0.995	PASSED	0	0	2	
dDocent_Contig_21345	2	3	366	384	0.953	PASSED	0	0	18	
dDocent_Contig_21347	2	4	374	384	0.974	PASSED	0	0	10	
dDocent_Contig_21348	6	6	381	384	0.992	PASSED	2	1	0	
dDocent_Contig_21353	6	6	376	384	0.979	PASSED	2	0	6	
dDocent_Contig_21364	2	4	382	384	0.995	PASSED	2	0	0	
dDocent_Contig_21366	4	5	371	384	0.966	PASSED	2	1	10	
dDocent_Contig_21378	2	4	372	384	0.969	PASSED	7	2	3	
dDocent_Contig_21383	2	3	383	384	0.997	PASSED	0	0	1	
dDocent_Contig_21390	5	6	372	384	0.969	PASSED	0	2	10	
dDocent_Contig_21392	1	2	376	384	0.979	PASSED	0	0	8	
dDocent_Contig_21394	6	8	381	384	0.992	PASSED	1	1	1	
dDocent_Contig_21400	4	7	371	384	0.966	PASSED	2	1	10	
dDocent_Contig_21407	1	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_21416	1	2	364	384	0.948	PASSED	0	0	20	
dDocent_Contig_21418	3	4	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_21420	2	3	381	384	0.992	PASSED	0	3	0	
dDocent_Contig_21424	6	7	332	384	0.865	PASSED	0	51	1	
dDocent_Contig_21425	2	3	382	384	0.995	PASSED	0	0	2	
dDocent_Contig_21447	4	4	381	384	0.992	PASSED	3	0	0	
dDocent_Contig_21452	3	5	378	384	0.984	PASSED	0	0	6	
dDocent_Contig_21453	5	6	380	384	0.990	PASSED	2	0	2	
dDocent_Contig_21457	2	3	372	384	0.969	PASSED	0	0	12	
dDocent_Contig_21470	4	5	382	384	0.995	PASSED	2	0	0	
dDocent_Contig_21475	6	7	378	384	0.984	PASSED	2	0	4	
dDocent_Contig_21483	4	7	375	384	0.977	PASSED	3	0	6	
dDocent_Contig_21484	7	8	380	384	0.990	PASSED	0	1	3	
dDocent_Contig_21485	2	3	372	384	0.969	PASSED	0	0	12	
dDocent_Contig_21488	2	3	365	384	0.951	PASSED	1	1	17	
dDocent_Contig_21490	7	13	368	384	0.958	PASSED	4	0	12	
dDocent_Contig_21493	9	3	320	384	0.833	PASSED	0	64	0	
dDocent_Contig_21502	1	2	354	384	0.922	PASSED	0	0	30	
dDocent_Contig_21520	7	6	376	384	0.979	PASSED	1	0	7	
dDocent_Contig_21521	2	3	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_21523	1	2	372	384	0.969	PASSED	0	0	12	
dDocent_Contig_21524	2	3	376	384	0.979	PASSED	0	0	8	
dDocent_Contig_21526	3	4	373	384	0.971	PASSED	3	0	8	
dDocent_Contig_21528	6	9	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_21539	3	4	380	384	0.990	PASSED	2	0	2	
dDocent_Contig_21540	2	4	381	384	0.992	PASSED	3	0	0	
dDocent_Contig_21542	2	3	382	384	0.995	PASSED	0	0	2	
dDocent_Contig_21551	3	5	371	384	0.966	PASSED	13	0	0	
dDocent_Contig_21554	2	3	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_21555	2	3	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_21556	4	5	382	384	0.995	PASSED	2	0	0	
dDocent_Contig_21557	4	6	378	384	0.984	PASSED	1	0	5	
dDocent_Contig_21563	11	14	381	384	0.992	PASSED	2	1	0	
dDocent_Contig_21565	3	4	372	384	0.969	PASSED	3	1	8	
dDocent_Contig_21572	4	6	378	384	0.984	PASSED	4	0	2	
dDocent_Contig_21575	3	5	347	384	0.904	PASSED	23	0	14	
dDocent_Contig_21576	5	7	350	384	0.911	PASSED	10	0	24	
dDocent_Contig_21577	6	7	369	384	0.961	PASSED	1	1	13	
dDocent_Contig_21586	1	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_21587	2	3	381	384	0.992	PASSED	0	0	3	
dDocent_Contig_21596	9	13	371	384	0.966	PASSED	6	1	6	
dDocent_Contig_21600	2	3	370	384	0.964	PASSED	0	0	14	
dDocent_Contig_21604	3	4	366	384	0.953	PASSED	3	1	14	
dDocent_Contig_21606	3	3	354	384	0.922	PASSED	0	29	1	
dDocent_Contig_21615	6	10	381	384	0.992	PASSED	1	0	2	
dDocent_Contig_21616	3	4	377	384	0.982	PASSED	2	1	4	
dDocent_Contig_21617	1	2	380	384	0.990	PASSED	0	0	4	
dDocent_Contig_21618	3	5	359	384	0.935	PASSED	4	6	15	
dDocent_Contig_21636	2	2	358	384	0.932	PASSED	0	0	26	
dDocent_Contig_21644	2	3	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_21667	4	5	374	384	0.974	PASSED	2	1	7	
dDocent_Contig_21670	4	7	361	384	0.940	PASSED	3	1	19	
dDocent_Contig_21678	2	3	367	384	0.956	PASSED	2	0	15	
dDocent_Contig_21684	2	3	382	384	0.995	PASSED	0	0	2	
dDocent_Contig_21685	2	3	379	384	0.987	PASSED	0	0	5	
dDocent_Contig_21686	3	3	377	384	0.982	PASSED	1	1	5	
dDocent_Contig_21691	2	4	369	384	0.961	PASSED	3	9	3	
dDocent_Contig_21695	2	3	368	384	0.958	PASSED	4	1	11	
dDocent_Contig_21698	4	5	378	384	0.984	PASSED	2	0	4	
dDocent_Contig_21699	1	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_21700	5	6	380	384	0.990	PASSED	1	0	3	
dDocent_Contig_21707	6	6	278	384	0.724	PASSED	1	82	23	
dDocent_Contig_21708	2	3	374	384	0.974	PASSED	0	0	10	
dDocent_Contig_21716	7	9	380	384	0.990	PASSED	3	1	0	
dDocent_Contig_21722	4	5	370	384	0.964	PASSED	1	0	13	
dDocent_Contig_21727	6	8	348	384	0.906	PASSED	0	6	30	
dDocent_Contig_21736	1	2	365	384	0.951	PASSED	0	0	19	
dDocent_Contig_21741	8	10	363	384	0.945	PASSED	2	3	16	
dDocent_Contig_21749	3	4	383	384	0.997	PASSED	0	0	1	
dDocent_Contig_21755	3	4	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_21759	7	13	366	384	0.953	PASSED	4	4	10	
dDocent_Contig_21762	1	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_21763	2	3	366	384	0.953	PASSED	0	0	18	
dDocent_Contig_21770	1	2	351	384	0.914	PASSED	0	0	33	
dDocent_Contig_21772	4	5	378	384	0.984	PASSED	0	0	6	
dDocent_Contig_21774	4	5	374	384	0.974	PASSED	3	1	6	
dDocent_Contig_21775	2	4	365	384	0.951	PASSED	3	0	16	
dDocent_Contig_21782	4	5	381	384	0.992	PASSED	2	0	1	
dDocent_Contig_21783	2	4	381	384	0.992	PASSED	3	0	0	
dDocent_Contig_21787	5	7	380	384	0.990	PASSED	1	0	3	
dDocent_Contig_21788	5	7	380	384	0.990	PASSED	3	1	0	
dDocent_Contig_21794	1	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_21796	3	6	359	384	0.935	PASSED	4	1	20	
dDocent_Contig_21798	2	3	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_218	1	2	380	384	0.990	PASSED	0	0	4	
dDocent_Contig_21800	3	4	353	384	0.919	PASSED	0	0	31	
dDocent_Contig_21802	2	4	368	384	0.958	PASSED	3	1	12	
dDocent_Contig_21807	5	7	362	384	0.943	PASSED	7	2	13	
dDocent_Contig_21845	3	4	352	384	0.917	PASSED	3	0	29	
dDocent_Contig_21856	3	6	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_21861	5	9	363	384	0.945	PASSED	2	1	18	
dDocent_Contig_21863	3	3	383	384	0.997	PASSED	0	1	0	
dDocent_Contig_21864	2	4	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_21869	4	5	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_21882	6	9	354	384	0.922	PASSED	3	25	2	
dDocent_Contig_21885	2	3	381	384	0.992	PASSED	3	0	0	
dDocent_Contig_21886	3	4	380	384	0.990	PASSED	0	0	4	
dDocent_Contig_21891	1	2	374	384	0.974	PASSED	0	0	10	
dDocent_Contig_21899	3	4	383	384	0.997	PASSED	1	0	0	
dDocent_Contig_21903	6	10	380	384	0.990	PASSED	1	1	2	
dDocent_Contig_21904	2	3	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_21905	2	3	366	384	0.953	PASSED	1	0	17	
dDocent_Contig_21906	2	2	340	384	0.885	PASSED	0	18	26	
dDocent_Contig_21908	1	2	369	384	0.961	PASSED	0	0	15	
dDocent_Contig_21913	6	7	382	384	0.995	PASSED	0	0	2	
dDocent_Contig_21924	1	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_21929	3	4	383	384	0.997	PASSED	1	0	0	
dDocent_Contig_21937	3	4	383	384	0.997	PASSED	0	0	1	
dDocent_Contig_21941	2	4	371	384	0.966	PASSED	1	0	12	
dDocent_Contig_21966	1	2	369	384	0.961	PASSED	0	0	15	
dDocent_Contig_21970	3	4	383	384	0.997	PASSED	1	0	0	
dDocent_Contig_21971	9	7	357	384	0.930	PASSED	1	11	15	
dDocent_Contig_21973	1	2	375	384	0.977	PASSED	0	0	9	
dDocent_Contig_21981	2	3	358	384	0.932	PASSED	0	0	26	
dDocent_Contig_21985	4	5	375	384	0.977	PASSED	4	1	4	
dDocent_Contig_21986	8	12	383	384	0.997	PASSED	1	0	0	
dDocent_Contig_21987	2	3	368	384	0.958	PASSED	0	3	13	
dDocent_Contig_21998	1	2	378	384	0.984	PASSED	0	0	6	
dDocent_Contig_22007	2	3	375	384	0.977	PASSED	2	6	1	
dDocent_Contig_22015	3	4	365	384	0.951	PASSED	0	0	19	
dDocent_Contig_22025	1	2	378	384	0.984	PASSED	0	0	6	
dDocent_Contig_22031	1	2	382	384	0.995	PASSED	0	0	2	
dDocent_Contig_22035	2	3	370	384	0.964	PASSED	0	0	14	
dDocent_Contig_22036	1	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_22037	4	5	381	384	0.992	PASSED	3	0	0	
dDocent_Contig_22045	2	3	379	384	0.987	PASSED	1	0	4	
dDocent_Contig_22046	3	7	373	384	0.971	PASSED	4	0	7	
dDocent_Contig_22047	1	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_22051	7	12	372	384	0.969	PASSED	1	0	11	
dDocent_Contig_22052	5	7	376	384	0.979	PASSED	2	0	6	
dDocent_Contig_22055	2	3	380	384	0.990	PASSED	0	0	4	
dDocent_Contig_22060	3	4	380	384	0.990	PASSED	3	0	1	
dDocent_Contig_22066	3	5	376	384	0.979	PASSED	5	0	3	
dDocent_Contig_22072	3	5	375	384	0.977	PASSED	2	0	7	
dDocent_Contig_22082	2	3	373	384	0.971	PASSED	2	1	8	
dDocent_Contig_22087	3	2	6	384	0.016	FILTERED	0	378	0	Missing data
dDocent_Contig_22088	2	4	382	384	0.995	PASSED	0	0	2	
dDocent_Contig_22090	3	4	367	384	0.956	PASSED	3	0	14	
dDocent_Contig_22091	3	4	380	384	0.990	PASSED	0	4	0	
dDocent_Contig_22093	3	6	366	384	0.953	PASSED	2	1	15	
dDocent_Contig_22112	5	6	383	384	0.997	PASSED	1	0	0	
dDocent_Contig_22126	1	2	382	384	0.995	PASSED	0	0	2	
dDocent_Contig_22130	2	4	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_22134	1	2	379	384	0.987	PASSED	0	0	5	
dDocent_Contig_22138	1	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_22144	2	3	383	384	0.997	PASSED	1	0	0	
dDocent_Contig_22149	2	3	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_22153	7	8	361	384	0.940	PASSED	5	0	18	
dDocent_Contig_22154	4	5	381	384	0.992	PASSED	2	0	1	
dDocent_Contig_22156	7	8	370	384	0.964	PASSED	5	0	9	
dDocent_Contig_22159	4	8	369	384	0.961	PASSED	5	1	9	
dDocent_Contig_22161	2	3	382	384	0.995	PASSED	0	0	2	
dDocent_Contig_22162	3	4	374	384	0.974	PASSED	1	0	9	
dDocent_Contig_22165	3	4	381	384	0.992	PASSED	0	0	3	
dDocent_Contig_22172	1	2	383	384	0.997	PASSED	0	0	1	
dDocent_Contig_22189	4	7	379	384	0.987	PASSED	2	0	3	
dDocent_Contig_22194	2	3	374	384	0.974	PASSED	0	0	10	
dDocent_Contig_22195	1	2	364	384	0.948	PASSED	0	0	20	
dDocent_Contig_22197	7	15	372	384	0.969	PASSED	6	1	5	
dDocent_Contig_22200	2	3	365	384	0.951	PASSED	14	0	5	
dDocent_Contig_22206	1	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_22210	4	5	381	384	0.992	PASSED	0	0	3	
dDocent_Contig_22214	2	3	380	384	0.990	PASSED	0	0	4	
dDocent_Contig_22218	3	4	379	384	0.987	PASSED	2	1	2	
dDocent_Contig_22243	4	5	370	384	0.964	PASSED	2	3	9	
dDocent_Contig_22245	2	3	383	384	0.997	PASSED	1	0	0	
dDocent_Contig_22246	4	6	366	384	0.953	PASSED	3	2	13	
dDocent_Contig_22253	4	6	382	384	0.995	PASSED	0	1	1	
dDocent_Contig_22254	3	4	379	384	0.987	PASSED	2	0	3	
dDocent_Contig_22257	4	5	381	384	0.992	PASSED	1	1	1	
